label_name,label,image_path,class,class_name
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/alb_id_30.jpg,0,alb
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/alb_id_74_fake_4_133.jpg,0,alb
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/svk_id_51_fake_5_46.jpg,9,svk
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/grc_passport_02_fake_8_99.jpg,5,grc
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/aze_passport_97_fake_9_97.jpg,1,aze
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/fin_id_05_fake_0_37.jpg,4,fin
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/aze_passport_56_fake_9_19.jpg,1,aze
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/lva_passport_67_fake_3_99.jpg,6,lva
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/esp_id_00_fake_7_99.jpg,2,esp
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/alb_id_51.jpg,0,alb
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/alb_id_31_fake_4_93.jpg,0,alb
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/rus_internalpassport_22_fake_6_108.jpg,7,rus
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/fin_id_76_fake_0_99.jpg,4,fin
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/rus_internalpassport_20_fake_6_99.jpg,7,rus
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/grc_passport_12_fake_8_133.jpg,5,grc
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/esp_id_00.jpg,2,esp
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/est_id_22.jpg,3,est
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/lva_passport_91_fake_3_164.jpg,6,lva
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/lva_passport_37_fake_3_84.jpg,6,lva
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/rus_internalpassport_90.jpg,7,rus
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/esp_id_38_fake_7_30.jpg,2,esp
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/esp_id_18_fake_7_183.jpg,2,esp
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/alb_id_80_fake_4_1.jpg,0,alb
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/grc_passport_20_fake_8_161.jpg,5,grc
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/rus_internalpassport_69_fake_6_158.jpg,7,rus
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/svk_id_54_fake_5_12.jpg,9,svk
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/esp_id_77.jpg,2,esp
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/est_id_54_fake_1_51.jpg,3,est
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/aze_passport_03_fake_9_94.jpg,1,aze
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/lva_passport_69.jpg,6,lva
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/grc_passport_24_fake_8_163.jpg,5,grc
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/aze_passport_39_fake_9_154.jpg,1,aze
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/fin_id_23_fake_0_115.jpg,4,fin
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/esp_id_39_fake_7_156.jpg,2,esp
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/alb_id_58_fake_4_89.jpg,0,alb
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/rus_internalpassport_57_fake_6_54.jpg,7,rus
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/alb_id_56.jpg,0,alb
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/alb_id_65_fake_4_148.jpg,0,alb
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/esp_id_67.jpg,2,esp
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/est_id_60_fake_1_192.jpg,3,est
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/esp_id_35_fake_7_190.jpg,2,esp
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/grc_passport_02.jpg,5,grc
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/svk_id_33.jpg,9,svk
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/alb_id_09_fake_4_45.jpg,0,alb
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/grc_passport_20.jpg,5,grc
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/aze_passport_26_fake_9_87.jpg,1,aze
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/alb_id_73.jpg,0,alb
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/svk_id_13_fake_5_45.jpg,9,svk
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/est_id_12_fake_1_99.jpg,3,est
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/fin_id_49_fake_0_49.jpg,4,fin
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/rus_internalpassport_37_fake_6_39.jpg,7,rus
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/fin_id_72_fake_0_20.jpg,4,fin
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/srb_passport_56_fake_2_99.jpg,8,srb
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/fin_id_07.jpg,4,fin
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/esp_id_95_fake_7_50.jpg,2,esp
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/grc_passport_78_fake_8_183.jpg,5,grc
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/svk_id_34.jpg,9,svk
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/rus_internalpassport_90_fake_6_167.jpg,7,rus
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/est_id_72.jpg,3,est
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/lva_passport_54.jpg,6,lva
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/esp_id_01_fake_7_107.jpg,2,esp
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/srb_passport_65.jpg,8,srb
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/srb_passport_18.jpg,8,srb
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/alb_id_99_fake_4_145.jpg,0,alb
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/rus_internalpassport_04_fake_6_74.jpg,7,rus
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/aze_passport_12_fake_9_25.jpg,1,aze
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/grc_passport_42.jpg,5,grc
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/srb_passport_78_fake_2_44.jpg,8,srb
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/est_id_88.jpg,3,est
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/aze_passport_10.jpg,1,aze
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/aze_passport_78_fake_9_182.jpg,1,aze
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/rus_internalpassport_28_fake_6_0.jpg,7,rus
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/grc_passport_16_fake_8_75.jpg,5,grc
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/grc_passport_39_fake_8_119.jpg,5,grc
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/est_id_56.jpg,3,est
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/aze_passport_77_fake_9_46.jpg,1,aze
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/grc_passport_22_fake_8_105.jpg,5,grc
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/fin_id_12.jpg,4,fin
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/alb_id_74_fake_4_134.jpg,0,alb
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/rus_internalpassport_04_fake_6_99.jpg,7,rus
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/esp_id_23_fake_7_125.jpg,2,esp
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/fin_id_99_fake_0_48.jpg,4,fin
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/fin_id_14.jpg,4,fin
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/est_id_38_fake_1_112.jpg,3,est
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/rus_internalpassport_00_fake_6_121.jpg,7,rus
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/alb_id_22_fake_4_19.jpg,0,alb
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/aze_passport_13.jpg,1,aze
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/rus_internalpassport_77.jpg,7,rus
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/rus_internalpassport_91.jpg,7,rus
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/fin_id_28_fake_0_75.jpg,4,fin
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/svk_id_82_fake_5_15.jpg,9,svk
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/rus_internalpassport_85.jpg,7,rus
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/fin_id_70_fake_0_113.jpg,4,fin
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/lva_passport_76_fake_3_12.jpg,6,lva
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/fin_id_66.jpg,4,fin
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/est_id_20.jpg,3,est
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/fin_id_02_fake_0_97.jpg,4,fin
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/grc_passport_42_fake_8_19.jpg,5,grc
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/srb_passport_50.jpg,8,srb
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/esp_id_59_fake_7_152.jpg,2,esp
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/alb_id_55.jpg,0,alb
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/rus_internalpassport_99.jpg,7,rus
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/svk_id_68.jpg,9,svk
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/fin_id_58_fake_0_99.jpg,4,fin
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/lva_passport_65.jpg,6,lva
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/est_id_16_fake_1_30.jpg,3,est
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/srb_passport_60.jpg,8,srb
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/fin_id_14_fake_0_99.jpg,4,fin
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/fin_id_44_fake_0_99.jpg,4,fin
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/aze_passport_47_fake_9_131.jpg,1,aze
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/fin_id_58.jpg,4,fin
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/rus_internalpassport_40.jpg,7,rus
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/svk_id_87_fake_5_37.jpg,9,svk
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/lva_passport_32_fake_3_85.jpg,6,lva
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/svk_id_84_fake_5_190.jpg,9,svk
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/esp_id_37.jpg,2,esp
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/est_id_42_fake_1_102.jpg,3,est
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/lva_passport_53_fake_3_28.jpg,6,lva
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/rus_internalpassport_79_fake_6_142.jpg,7,rus
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/rus_internalpassport_36_fake_6_60.jpg,7,rus
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/srb_passport_42.jpg,8,srb
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/esp_id_70_fake_7_3.jpg,2,esp
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/aze_passport_26_fake_9_128.jpg,1,aze
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/lva_passport_01_fake_3_51.jpg,6,lva
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/svk_id_93_fake_5_181.jpg,9,svk
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/esp_id_72_fake_7_111.jpg,2,esp
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/grc_passport_34.jpg,5,grc
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/fin_id_35_fake_0_9.jpg,4,fin
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/esp_id_24_fake_7_99.jpg,2,esp
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/grc_passport_74.jpg,5,grc
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/alb_id_53_fake_4_168.jpg,0,alb
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/lva_passport_01_fake_3_3.jpg,6,lva
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/rus_internalpassport_14_fake_6_99.jpg,7,rus
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/fin_id_84_fake_0_187.jpg,4,fin
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/alb_id_26_fake_4_87.jpg,0,alb
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/lva_passport_78_fake_3_50.jpg,6,lva
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/srb_passport_15_fake_2_164.jpg,8,srb
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/fin_id_82_fake_0_35.jpg,4,fin
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/alb_id_73_fake_4_72.jpg,0,alb
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/aze_passport_21.jpg,1,aze
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/fin_id_18.jpg,4,fin
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/fin_id_74_fake_0_185.jpg,4,fin
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/aze_passport_46_fake_9_78.jpg,1,aze
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/est_id_34_fake_1_8.jpg,3,est
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/lva_passport_84_fake_3_69.jpg,6,lva
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/esp_id_19.jpg,2,esp
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/svk_id_23_fake_5_11.jpg,9,svk
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/aze_passport_97_fake_9_76.jpg,1,aze
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/esp_id_47.jpg,2,esp
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/esp_id_47_fake_7_104.jpg,2,esp
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/rus_internalpassport_39.jpg,7,rus
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/lva_passport_03_fake_3_72.jpg,6,lva
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/esp_id_76_fake_7_99.jpg,2,esp
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/svk_id_15_fake_5_70.jpg,9,svk
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/est_id_38_fake_1_68.jpg,3,est
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/aze_passport_38.jpg,1,aze
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/grc_passport_95_fake_8_197.jpg,5,grc
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/aze_passport_58_fake_9_16.jpg,1,aze
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/srb_passport_36_fake_2_188.jpg,8,srb
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/grc_passport_00.jpg,5,grc
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/esp_id_11.jpg,2,esp
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/srb_passport_62.jpg,8,srb
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/aze_passport_43_fake_9_27.jpg,1,aze
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/lva_passport_19.jpg,6,lva
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/aze_passport_60_fake_9_71.jpg,1,aze
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/srb_passport_33_fake_2_136.jpg,8,srb
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/alb_id_09.jpg,0,alb
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/grc_passport_31.jpg,5,grc
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/esp_id_05_fake_7_99.jpg,2,esp
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/grc_passport_94_fake_8_150.jpg,5,grc
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/aze_passport_28.jpg,1,aze
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/lva_passport_33_fake_3_116.jpg,6,lva
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/srb_passport_70.jpg,8,srb
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/fin_id_69_fake_0_26.jpg,4,fin
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/lva_passport_73_fake_3_77.jpg,6,lva
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/svk_id_81.jpg,9,svk
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/grc_passport_32_fake_8_24.jpg,5,grc
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/srb_passport_17_fake_2_77.jpg,8,srb
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/grc_passport_52.jpg,5,grc
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/srb_passport_27_fake_2_109.jpg,8,srb
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/srb_passport_65_fake_2_17.jpg,8,srb
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/esp_id_74.jpg,2,esp
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/alb_id_58_fake_4_16.jpg,0,alb
reals,0,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/reals/est_id_21.jpg,3,est
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/est_id_00_fake_1_74.jpg,3,est
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/fin_id_33_fake_0_134.jpg,4,fin
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/est_id_71_fake_1_180.jpg,3,est
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/rus_internalpassport_98_fake_6_198.jpg,7,rus
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/esp_id_13_fake_7_99.jpg,2,esp
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/rus_internalpassport_37_fake_6_8.jpg,7,rus
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/fin_id_54_fake_0_61.jpg,4,fin
fakes,1,/home/carlos/PycharmProjects/SIDTD_Dataset/datasets/SIDTD/templates/Images/fakes/est_id_71_fake_1_191.jpg,3,est
