label_name,label,template_path,class_name,class,image_path
reals,0,/data/users/soteria/MIDV2020/reals/lva_passport_73.jpg,lva,6,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/lva_passport_73_frame_000481.jpg
reals,0,/data/users/soteria/MIDV2020/reals/fin_id_55.jpg,fin,4,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/fin_id_55_frame_000181.jpg
reals,0,/data/users/soteria/MIDV2020/reals/esp_id_85.jpg,esp,2,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/esp_id_85_frame_000061.jpg
reals,0,/data/users/soteria/MIDV2020/reals/est_id_40.jpg,est,3,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/est_id_40_frame_000241.jpg
reals,0,/data/users/soteria/MIDV2020/reals/svk_id_35.jpg,svk,9,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/svk_id_35_frame_000241.jpg
reals,0,/data/users/soteria/MIDV2020/reals/fin_id_79.jpg,fin,4,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/fin_id_79_frame_000001.jpg
reals,0,/data/users/soteria/MIDV2020/reals/aze_passport_74.jpg,aze,1,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/aze_passport_74_frame_000361.jpg
reals,0,/data/users/soteria/MIDV2020/reals/lva_passport_42.jpg,lva,6,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/lva_passport_42_frame_000301.jpg
reals,0,/data/users/soteria/MIDV2020/reals/rus_internalpassport_31.jpg,rus,7,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/rus_internalpassport_31_frame_000181.jpg
reals,0,/data/users/soteria/MIDV2020/reals/rus_internalpassport_56.jpg,rus,7,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/rus_internalpassport_56_frame_000181.jpg
reals,0,/data/users/soteria/MIDV2020/reals/aze_passport_00.jpg,aze,1,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/aze_passport_00_frame_000181.jpg
reals,0,/data/users/soteria/MIDV2020/reals/fin_id_95.jpg,fin,4,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/fin_id_95_frame_000301.jpg
reals,0,/data/users/soteria/MIDV2020/reals/lva_passport_18.jpg,lva,6,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/lva_passport_18_frame_000121.jpg
reals,0,/data/users/soteria/MIDV2020/reals/est_id_89.jpg,est,3,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/est_id_89_frame_000481.jpg
reals,0,/data/users/soteria/MIDV2020/reals/esp_id_03.jpg,esp,2,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/esp_id_03_frame_000121.jpg
reals,0,/data/users/soteria/MIDV2020/reals/lva_passport_08.jpg,lva,6,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/lva_passport_08_frame_000001.jpg
reals,0,/data/users/soteria/MIDV2020/reals/lva_passport_84.jpg,lva,6,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/lva_passport_84_frame_000061.jpg
reals,0,/data/users/soteria/MIDV2020/reals/aze_passport_81.jpg,aze,1,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/aze_passport_81_frame_000001.jpg
reals,0,/data/users/soteria/MIDV2020/reals/srb_passport_45.jpg,srb,8,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/srb_passport_45_frame_000361.jpg
reals,0,/data/users/soteria/MIDV2020/reals/aze_passport_95.jpg,aze,1,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/aze_passport_95_frame_000061.jpg
reals,0,/data/users/soteria/MIDV2020/reals/svk_id_28.jpg,svk,9,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/svk_id_28_frame_000301.jpg
reals,0,/data/users/soteria/MIDV2020/reals/lva_passport_88.jpg,lva,6,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/lva_passport_88_frame_000241.jpg
fakes,1,/data/users/soteria/MIDV2020/fakes/svk_id_37.jpg_fake_8_78.jpg,svk,9,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/fakes/svk_id_37_fake_8_78_frame_240_extracted.png
reals,0,/data/users/soteria/MIDV2020/reals/grc_passport_57.jpg,grc,5,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/grc_passport_57_frame_000361.jpg
fakes,1,/data/users/soteria/MIDV2020/fakes/fin_id_73.jpg_fake_7_55.jpg,fin,4,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/fakes/fin_id_73_fake_7_55_frame_30_extracted.png
reals,0,/data/users/soteria/MIDV2020/reals/fin_id_54.jpg,fin,4,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/fin_id_54_frame_000301.jpg
reals,0,/data/users/soteria/MIDV2020/reals/grc_passport_34.jpg,grc,5,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/grc_passport_34_frame_000241.jpg
reals,0,/data/users/soteria/MIDV2020/reals/rus_internalpassport_48.jpg,rus,7,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/rus_internalpassport_48_frame_000361.jpg
reals,0,/data/users/soteria/MIDV2020/reals/srb_passport_12.jpg,srb,8,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/srb_passport_12_frame_000121.jpg
reals,0,/data/users/soteria/MIDV2020/reals/grc_passport_93.jpg,grc,5,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/grc_passport_93_frame_000181.jpg
reals,0,/data/users/soteria/MIDV2020/reals/svk_id_31.jpg,svk,9,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/svk_id_31_frame_000001.jpg
reals,0,/data/users/soteria/MIDV2020/reals/aze_passport_75.jpg,aze,1,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/aze_passport_75_frame_000361.jpg
reals,0,/data/users/soteria/MIDV2020/reals/alb_id_94.jpg,alb,0,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/alb_id_94_frame_000061.jpg
fakes,1,/data/users/soteria/MIDV2020/fakes/rus_internalpassport_84.jpg_fake_1_109.jpg,rus,7,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/fakes/rus_internalpassport_84_fake_1_109_frame_30_extracted.png
reals,0,/data/users/soteria/MIDV2020/reals/est_id_08.jpg,est,3,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/est_id_08_frame_000001.jpg
reals,0,/data/users/soteria/MIDV2020/reals/grc_passport_71.jpg,grc,5,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/grc_passport_71_frame_000361.jpg
reals,0,/data/users/soteria/MIDV2020/reals/rus_internalpassport_77.jpg,rus,7,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/rus_internalpassport_77_frame_000001.jpg
reals,0,/data/users/soteria/MIDV2020/reals/svk_id_43.jpg,svk,9,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/svk_id_43_frame_000061.jpg
fakes,1,/data/users/soteria/MIDV2020/fakes/fin_id_17.jpg_fake_7_45.jpg,fin,4,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/fakes/fin_id_17_fake_7_45_frame_30_extracted.png
reals,0,/data/users/soteria/MIDV2020/reals/aze_passport_11.jpg,aze,1,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/aze_passport_11_frame_000061.jpg
reals,0,/data/users/soteria/MIDV2020/reals/srb_passport_63.jpg,srb,8,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/srb_passport_63_frame_000061.jpg
fakes,1,/data/users/soteria/MIDV2020/fakes/alb_id_41.jpg_fake_6_14.jpg,alb,0,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/fakes/alb_id_41_fake_6_14_frame_00_extracted.png
fakes,1,/data/users/soteria/MIDV2020/fakes/svk_id_87.jpg_fake_8_28.jpg,svk,9,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/fakes/svk_id_87_fake_8_28_frame_90_extracted.png
fakes,1,/data/users/soteria/MIDV2020/fakes/grc_passport_55.jpg_fake_4_73.jpg,grc,5,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/fakes/grc_passport_55_fake_4_73_frame_510_extracted.png
reals,0,/data/users/soteria/MIDV2020/reals/lva_passport_36.jpg,lva,6,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/lva_passport_36_frame_000121.jpg
reals,0,/data/users/soteria/MIDV2020/reals/svk_id_99.jpg,svk,9,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/svk_id_99_frame_000361.jpg
fakes,1,/data/users/soteria/MIDV2020/fakes/rus_internalpassport_16.jpg_fake_1_113.jpg,rus,7,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/fakes/rus_internalpassport_16_fake_1_113_frame_120_extracted.png
reals,0,/data/users/soteria/MIDV2020/reals/rus_internalpassport_92.jpg,rus,7,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/rus_internalpassport_92_frame_000301.jpg
reals,0,/data/users/soteria/MIDV2020/reals/lva_passport_51.jpg,lva,6,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/lva_passport_51_frame_000301.jpg
reals,0,/data/users/soteria/MIDV2020/reals/srb_passport_20.jpg,srb,8,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/srb_passport_20_frame_000001.jpg
reals,0,/data/users/soteria/MIDV2020/reals/esp_id_40.jpg,esp,2,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/esp_id_40_frame_000181.jpg
fakes,1,/data/users/soteria/MIDV2020/fakes/fin_id_03.jpg_fake_7_83.jpg,fin,4,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/fakes/fin_id_03_fake_7_83_frame_30_extracted.png
reals,0,/data/users/soteria/MIDV2020/reals/est_id_08.jpg,est,3,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/est_id_08_frame_000181.jpg
fakes,1,/data/users/soteria/MIDV2020/fakes/alb_id_63.jpg_fake_6_6.jpg,alb,0,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/fakes/alb_id_63_fake_6_6_frame_330_extracted.png
reals,0,/data/users/soteria/MIDV2020/reals/srb_passport_62.jpg,srb,8,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/srb_passport_62_frame_000061.jpg
reals,0,/data/users/soteria/MIDV2020/reals/rus_internalpassport_99.jpg,rus,7,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/rus_internalpassport_99_frame_000361.jpg
reals,0,/data/users/soteria/MIDV2020/reals/grc_passport_61.jpg,grc,5,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/grc_passport_61_frame_000181.jpg
reals,0,/data/users/soteria/MIDV2020/reals/alb_id_44.jpg,alb,0,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/alb_id_44_frame_000061.jpg
reals,0,/data/users/soteria/MIDV2020/reals/est_id_02.jpg,est,3,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/est_id_02_frame_000361.jpg
fakes,1,/data/users/soteria/MIDV2020/fakes/srb_passport_00.jpg_fake_5_114.jpg,srb,8,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/fakes/srb_passport_00_fake_5_114_frame_00_extracted.png
reals,0,/data/users/soteria/MIDV2020/reals/esp_id_70.jpg,esp,2,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/esp_id_70_frame_000181.jpg
reals,0,/data/users/soteria/MIDV2020/reals/esp_id_88.jpg,esp,2,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/esp_id_88_frame_000061.jpg
reals,0,/data/users/soteria/MIDV2020/reals/aze_passport_68.jpg,aze,1,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/aze_passport_68_frame_000061.jpg
reals,0,/data/users/soteria/MIDV2020/reals/fin_id_06.jpg,fin,4,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/fin_id_06_frame_000301.jpg
reals,0,/data/users/soteria/MIDV2020/reals/alb_id_37.jpg,alb,0,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/alb_id_37_frame_000121.jpg
reals,0,/data/users/soteria/MIDV2020/reals/svk_id_98.jpg,svk,9,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/svk_id_98_frame_000181.jpg
reals,0,/data/users/soteria/MIDV2020/reals/lva_passport_33.jpg,lva,6,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/lva_passport_33_frame_000121.jpg
fakes,1,/data/users/soteria/MIDV2020/fakes/fin_id_73.jpg_fake_7_55.jpg,fin,4,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/fakes/fin_id_73_fake_7_55_frame_60_extracted.png
reals,0,/data/users/soteria/MIDV2020/reals/aze_passport_09.jpg,aze,1,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/aze_passport_09_frame_000421.jpg
reals,0,/data/users/soteria/MIDV2020/reals/rus_internalpassport_03.jpg,rus,7,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/rus_internalpassport_03_frame_000061.jpg
reals,0,/data/users/soteria/MIDV2020/reals/esp_id_22.jpg,esp,2,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/esp_id_22_frame_000361.jpg
reals,0,/data/users/soteria/MIDV2020/reals/grc_passport_97.jpg,grc,5,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/grc_passport_97_frame_000301.jpg
reals,0,/data/users/soteria/MIDV2020/reals/est_id_65.jpg,est,3,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/est_id_65_frame_000301.jpg
reals,0,/data/users/soteria/MIDV2020/reals/aze_passport_69.jpg,aze,1,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/aze_passport_69_frame_000241.jpg
reals,0,/data/users/soteria/MIDV2020/reals/est_id_06.jpg,est,3,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/est_id_06_frame_000181.jpg
reals,0,/data/users/soteria/MIDV2020/reals/fin_id_77.jpg,fin,4,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/fin_id_77_frame_000061.jpg
reals,0,/data/users/soteria/MIDV2020/reals/alb_id_40.jpg,alb,0,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/alb_id_40_frame_000061.jpg
reals,0,/data/users/soteria/MIDV2020/reals/grc_passport_10.jpg,grc,5,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/grc_passport_10_frame_000121.jpg
reals,0,/data/users/soteria/MIDV2020/reals/aze_passport_34.jpg,aze,1,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/aze_passport_34_frame_000121.jpg
fakes,1,/data/users/soteria/MIDV2020/fakes/lva_passport_59.jpg_fake_0_95.jpg,lva,6,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/fakes/lva_passport_59_fake_0_95_frame_90_extracted.png
reals,0,/data/users/soteria/MIDV2020/reals/esp_id_84.jpg,esp,2,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/esp_id_84_frame_000001.jpg
reals,0,/data/users/soteria/MIDV2020/reals/grc_passport_46.jpg,grc,5,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/grc_passport_46_frame_000001.jpg
reals,0,/data/users/soteria/MIDV2020/reals/esp_id_73.jpg,esp,2,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/esp_id_73_frame_000241.jpg
fakes,1,/data/users/soteria/MIDV2020/fakes/esp_id_60.jpg_fake_2_113.jpg,esp,2,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/fakes/esp_id_60_fake_2_113_frame_150_extracted.png
reals,0,/data/users/soteria/MIDV2020/reals/fin_id_67.jpg,fin,4,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/fin_id_67_frame_000001.jpg
reals,0,/data/users/soteria/MIDV2020/reals/svk_id_07.jpg,svk,9,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/svk_id_07_frame_000181.jpg
reals,0,/data/users/soteria/MIDV2020/reals/grc_passport_23.jpg,grc,5,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/grc_passport_23_frame_000241.jpg
reals,0,/data/users/soteria/MIDV2020/reals/est_id_93.jpg,est,3,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/est_id_93_frame_000361.jpg
reals,0,/data/users/soteria/MIDV2020/reals/srb_passport_05.jpg,srb,8,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/srb_passport_05_frame_000001.jpg
reals,0,/data/users/soteria/MIDV2020/reals/grc_passport_50.jpg,grc,5,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/grc_passport_50_frame_000121.jpg
reals,0,/data/users/soteria/MIDV2020/reals/alb_id_27.jpg,alb,0,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/alb_id_27_frame_000181.jpg
reals,0,/data/users/soteria/MIDV2020/reals/grc_passport_98.jpg,grc,5,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/grc_passport_98_frame_000061.jpg
fakes,1,/data/users/soteria/MIDV2020/fakes/alb_id_63.jpg_fake_6_6.jpg,alb,0,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/fakes/alb_id_63_fake_6_6_frame_240_extracted.png
reals,0,/data/users/soteria/MIDV2020/reals/rus_internalpassport_94.jpg,rus,7,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/rus_internalpassport_94_frame_000241.jpg
reals,0,/data/users/soteria/MIDV2020/reals/est_id_23.jpg,est,3,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/est_id_23_frame_000061.jpg
reals,0,/data/users/soteria/MIDV2020/reals/aze_passport_63.jpg,aze,1,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/aze_passport_63_frame_000121.jpg
fakes,1,/data/users/soteria/MIDV2020/fakes/aze_passport_48.jpg_fake_3_112.jpg,aze,1,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/fakes/aze_passport_48_fake_3_112_frame_120_extracted.png
fakes,1,/data/users/soteria/MIDV2020/fakes/grc_passport_64.jpg_fake_4_115.jpg,grc,5,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/fakes/grc_passport_64_fake_4_115_frame_120_extracted.png
reals,0,/data/users/soteria/MIDV2020/reals/esp_id_50.jpg,esp,2,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/esp_id_50_frame_000241.jpg
fakes,1,/data/users/soteria/MIDV2020/fakes/est_id_20.jpg_fake_9_102.jpg,est,3,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/fakes/est_id_20_fake_9_102_frame_180_extracted.png
reals,0,/data/users/soteria/MIDV2020/reals/grc_passport_06.jpg,grc,5,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/grc_passport_06_frame_000241.jpg
reals,0,/data/users/soteria/MIDV2020/reals/fin_id_84.jpg,fin,4,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/fin_id_84_frame_000361.jpg
reals,0,/data/users/soteria/MIDV2020/reals/srb_passport_70.jpg,srb,8,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/srb_passport_70_frame_000601.jpg
reals,0,/data/users/soteria/MIDV2020/reals/lva_passport_55.jpg,lva,6,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/lva_passport_55_frame_000241.jpg
reals,0,/data/users/soteria/MIDV2020/reals/lva_passport_85.jpg,lva,6,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/lva_passport_85_frame_000301.jpg
reals,0,/data/users/soteria/MIDV2020/reals/alb_id_88.jpg,alb,0,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/alb_id_88_frame_000361.jpg
reals,0,/data/users/soteria/MIDV2020/reals/srb_passport_59.jpg,srb,8,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/srb_passport_59_frame_000001.jpg
reals,0,/data/users/soteria/MIDV2020/reals/esp_id_64.jpg,esp,2,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/esp_id_64_frame_000241.jpg
fakes,1,/data/users/soteria/MIDV2020/fakes/esp_id_60.jpg_fake_2_23.jpg,esp,2,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/fakes/esp_id_60_fake_2_23_frame_00_extracted.png
reals,0,/data/users/soteria/MIDV2020/reals/grc_passport_28.jpg,grc,5,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/grc_passport_28_frame_000301.jpg
fakes,1,/data/users/soteria/MIDV2020/fakes/lva_passport_17.jpg_fake_0_97.jpg,lva,6,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/fakes/lva_passport_17_fake_0_97_frame_30_extracted.png
fakes,1,/data/users/soteria/MIDV2020/fakes/alb_id_63.jpg_fake_6_6.jpg,alb,0,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/fakes/alb_id_63_fake_6_6_frame_270_extracted.png
reals,0,/data/users/soteria/MIDV2020/reals/alb_id_77.jpg,alb,0,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/alb_id_77_frame_000661.jpg
reals,0,/data/users/soteria/MIDV2020/reals/est_id_14.jpg,est,3,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/est_id_14_frame_000001.jpg
reals,0,/data/users/soteria/MIDV2020/reals/est_id_71.jpg,est,3,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/est_id_71_frame_000481.jpg
fakes,1,/data/users/soteria/MIDV2020/fakes/srb_passport_57.jpg_fake_5_65.jpg,srb,8,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/fakes/srb_passport_57_fake_5_65_frame_90_extracted.png
reals,0,/data/users/soteria/MIDV2020/reals/grc_passport_14.jpg,grc,5,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/grc_passport_14_frame_000241.jpg
reals,0,/data/users/soteria/MIDV2020/reals/grc_passport_84.jpg,grc,5,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/grc_passport_84_frame_000181.jpg
reals,0,/data/users/soteria/MIDV2020/reals/srb_passport_16.jpg,srb,8,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/srb_passport_16_frame_000121.jpg
reals,0,/data/users/soteria/MIDV2020/reals/grc_passport_49.jpg,grc,5,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/grc_passport_49_frame_000121.jpg
reals,0,/data/users/soteria/MIDV2020/reals/svk_id_32.jpg,svk,9,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/svk_id_32_frame_000121.jpg
fakes,1,/data/users/soteria/MIDV2020/fakes/lva_passport_64.jpg_fake_0_33.jpg,lva,6,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/fakes/lva_passport_64_fake_0_33_frame_30_extracted.png
reals,0,/data/users/soteria/MIDV2020/reals/grc_passport_88.jpg,grc,5,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/grc_passport_88_frame_000061.jpg
reals,0,/data/users/soteria/MIDV2020/reals/srb_passport_59.jpg,srb,8,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/srb_passport_59_frame_000241.jpg
reals,0,/data/users/soteria/MIDV2020/reals/aze_passport_27.jpg,aze,1,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/aze_passport_27_frame_000301.jpg
reals,0,/data/users/soteria/MIDV2020/reals/svk_id_65.jpg,svk,9,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/svk_id_65_frame_000301.jpg
reals,0,/data/users/soteria/MIDV2020/reals/est_id_35.jpg,est,3,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/est_id_35_frame_000061.jpg
reals,0,/data/users/soteria/MIDV2020/reals/fin_id_85.jpg,fin,4,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/fin_id_85_frame_000301.jpg
reals,0,/data/users/soteria/MIDV2020/reals/rus_internalpassport_20.jpg,rus,7,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/rus_internalpassport_20_frame_000241.jpg
reals,0,/data/users/soteria/MIDV2020/reals/esp_id_31.jpg,esp,2,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/esp_id_31_frame_000001.jpg
